BOOK ID,image,scene,characters,style,attributes
19499,book_illustrations\19499\sarrusophone.jpg,,,,
19499,book_illustrations\19499\unequal.jpg,,,,
19499,book_illustrations\19499\turn2.jpg,,,,
19499,book_illustrations\19499\turn1.jpg,,,,
19499,book_illustrations\19499\tuba.jpg,,,,
19499,book_illustrations\19499\trumpetrange.jpg,,,,
19499,book_illustrations\19499\trumpet.jpg,,,,
19499,book_illustrations\19499\trombone.jpg,,,,
19499,book_illustrations\19499\trill.jpg,,,,
19499,book_illustrations\19499\triangle.jpg,,,,
19499,book_illustrations\19499\triads.jpg,,,,
19499,book_illustrations\19499\ties.jpg,,,,
19499,book_illustrations\19499\tie.jpg,,,,
19499,book_illustrations\19499\thirtysecondrest.jpg,,,,
19499,book_illustrations\19499\thirtysecond.jpg,,,,
19499,book_illustrations\19499\tambourine.jpg,,,,
19499,book_illustrations\19499\standrew.jpg,,,,
19499,book_illustrations\19499\staccato.jpg,,,,
19499,book_illustrations\19499\staccatissimo.jpg,,,,
19499,book_illustrations\19499\sonata10sm.jpg,,,,
19499,book_illustrations\19499\sonata09sm.jpg,,,,
19499,book_illustrations\19499\sonata08sm.jpg,,,,
19499,book_illustrations\19499\sonata07sm.jpg,,,,
19499,book_illustrations\19499\fig65.jpg,,,,
19499,book_illustrations\19499\upbow.jpg,,,,
19499,book_illustrations\19499\rhythm.jpg,,,,
19499,book_illustrations\19499\vaccent.jpg,,,,
19499,book_illustrations\19499\violatune.jpg,,,,
19499,book_illustrations\19499\saxes.jpg,,,,
19499,book_illustrations\19499\scales2.jpg,,,,
19499,book_illustrations\19499\segno1.jpg,,,,
19499,book_illustrations\19499\segno2.jpg,,,,
19499,book_illustrations\19499\sextuple.jpg,,,,
19499,book_illustrations\19499\sextuple2.jpg,,,,
19499,book_illustrations\19499\sharpsflats.jpg,,,,
19499,book_illustrations\19499\sidedrum.jpg,,,,
19499,book_illustrations\19499\simpmeas.jpg,,,,
19499,book_illustrations\19499\sonata05sm.jpg,,,,
19499,book_illustrations\19499\sixteenth.jpg,,,,
19499,book_illustrations\19499\sixteenthrest.jpg,,,,
19499,book_illustrations\19499\slurdots.jpg,,,,
19499,book_illustrations\19499\sonata01sm.jpg,,,,
19499,book_illustrations\19499\sonata02sm.jpg,,,,
19499,book_illustrations\19499\sonata03sm.jpg,,,,
19499,book_illustrations\19499\sonata04sm.jpg,,,,
19499,book_illustrations\19499\wholerest.jpg,,,,
19499,book_illustrations\19499\whole.jpg,,,,
19499,book_illustrations\19499\virga2.jpg,,,,
19499,book_illustrations\19499\virga1.jpg,,,,
19499,book_illustrations\19499\violintune.jpg,,,,
19499,book_illustrations\19499\violin.jpg,,,,
19499,book_illustrations\19499\viola.jpg,,,,
19499,book_illustrations\19499\fig64.jpg,,,,
19499,book_illustrations\19499\sonata06sm.jpg,,,,
19499,book_illustrations\19499\fig61.jpg,,,,
19499,book_illustrations\19499\bassc.jpg,,,,
19499,book_illustrations\19499\bass.jpg,,,,
19499,book_illustrations\19499\arpeggio.jpg,,,,
19499,book_illustrations\19499\acciaccatura.jpg,,,,
19499,book_illustrations\19499\accents.jpg,,,,
19499,book_illustrations\19499\98bar.jpg,,,,
19499,book_illustrations\19499\3measrest.jpg,,,,
19499,book_illustrations\19499\3linec.jpg,,,,
19499,book_illustrations\19499\3dot.jpg,,,,
19499,book_illustrations\19499\34bar.jpg,,,,
19499,book_illustrations\19499\2measrest.jpg,,,,
19499,book_illustrations\19499\2lineg.jpg,,,,
19499,book_illustrations\19499\2dot.jpg,,,,
19499,book_illustrations\19499\crescendo.jpg,,,,
19499,book_illustrations\19499\cuttime.jpg,,,,
19499,book_illustrations\19499\cymbals.jpg,,,,
19499,book_illustrations\19499\damper1.jpg,,,,
19499,book_illustrations\19499\damper2.jpg,,,,
19499,book_illustrations\19499\dashdot.jpg,,,,
19499,book_illustrations\19499\dashnote.jpg,,,,
19499,book_illustrations\19499\decrescendo.jpg,,,,
19499,book_illustrations\19499\direct.jpg,,,,
19499,book_illustrations\19499\dot.jpg,,,,
19499,book_illustrations\19499\bassclarinet.jpg,,,,
19499,book_illustrations\19499\doublebar.jpg,,,,
19499,book_illustrations\19499\bassdrum.jpg,,,,
19499,book_illustrations\19499\basstune.jpg,,,,
19499,book_illustrations\19499\cover.jpg,,,,
19499,book_illustrations\19499\cornet.jpg,,,,
19499,book_illustrations\19499\contrabassoon.jpg,,,,
19499,book_illustrations\19499\compmeas.jpg,,,,
19499,book_illustrations\19499\fig62-63.jpg,,,,
19499,book_illustrations\19499\common.jpg,,,,
19499,book_illustrations\19499\coda.jpg,,,,
19499,book_illustrations\19499\clinis2.jpg,,,,
19499,book_illustrations\19499\clinis1.jpg,,,,
19499,book_illustrations\19499\clarinet.jpg,,,,
19499,book_illustrations\19499\chromatic2.jpg,,,,
19499,book_illustrations\19499\chromatic.jpg,,,,
19499,book_illustrations\19499\cellotune.jpg,,,,
19499,book_illustrations\19499\cellobow.jpg,,,,
19499,book_illustrations\19499\cresc-decresc.jpg,,,,
19499,book_illustrations\19499\cello.jpg,,,,
19499,book_illustrations\19499\cclef2.jpg,,,,
19499,book_illustrations\19499\cclef1.jpg,,,,
19499,book_illustrations\19499\breve2.jpg,,,,
19499,book_illustrations\19499\breve1.jpg,,,,
19499,book_illustrations\19499\bells.jpg,,,,
19499,book_illustrations\19499\beethoven2.jpg,,,,
19499,book_illustrations\19499\beethoven1.jpg,,,,
19499,book_illustrations\19499\bassoon.jpg,,,,
19499,book_illustrations\19499\doublebass.jpg,,,,
19499,book_illustrations\19499\4measrest.jpg,,,,
19499,book_illustrations\19499\doublepedalcflat.jpg,,,,
19499,book_illustrations\19499\fig29.jpg,,,,
19499,book_illustrations\19499\fig32-33.jpg,,,,
19499,book_illustrations\19499\fig34.jpg,,,,
19499,book_illustrations\19499\fig35.jpg,,,,
19499,book_illustrations\19499\fig36.jpg,,,,
19499,book_illustrations\19499\fig37.jpg,,,,
19499,book_illustrations\19499\fig38-39.jpg,,,,
19499,book_illustrations\19499\fig40.jpg,,,,
19499,book_illustrations\19499\fig41.jpg,,,,
19499,book_illustrations\19499\fig42.jpg,,,,
19499,book_illustrations\19499\fig28.jpg,,,,
19499,book_illustrations\19499\fig43.jpg,,,,
19499,book_illustrations\19499\fig45-46.jpg,,,,
19499,book_illustrations\19499\fig47.jpg,,,,
19499,book_illustrations\19499\fig48.jpg,,,,
19499,book_illustrations\19499\fig49.jpg,,,,
19499,book_illustrations\19499\doublepedalb.jpg,,,,
19499,book_illustrations\19499\fig60a.jpg,,,,
19499,book_illustrations\19499\fig58-59.jpg,,,,
19499,book_illustrations\19499\fig57.jpg,,,,
19499,book_illustrations\19499\fig56.jpg,,,,
19499,book_illustrations\19499\fig54-55.jpg,,,,
19499,book_illustrations\19499\fig44.jpg,,,,
19499,book_illustrations\19499\fig53.jpg,,,,
19499,book_illustrations\19499\fig25-27.jpg,,,,
19499,book_illustrations\19499\fig18-23.jpg,,,,
19499,book_illustrations\19499\doublepedalg.jpg,,,,
19499,book_illustrations\19499\doublesharp.jpg,,,,
19499,book_illustrations\19499\doublet.jpg,,,,
19499,book_illustrations\19499\downbow.jpg,,,,
19499,book_illustrations\19499\drumrange.jpg,,,,
19499,book_illustrations\19499\eighth.jpg,,,,
19499,book_illustrations\19499\eighthrest.jpg,,,,
19499,book_illustrations\19499\enghorn.jpg,,,,
19499,book_illustrations\19499\fermata.jpg,,,,
19499,book_illustrations\19499\fflat4.jpg,,,,
19499,book_illustrations\19499\fig24.jpg,,,,
19499,book_illustrations\19499\fig01.jpg,,,,
19499,book_illustrations\19499\fig03.jpg,,,,
19499,book_illustrations\19499\fig04.jpg,,,,
19499,book_illustrations\19499\fig05.jpg,,,,
19499,book_illustrations\19499\fig06.jpg,,,,
19499,book_illustrations\19499\fig07-09.jpg,,,,
19499,book_illustrations\19499\fig60b.jpg,,,,
19499,book_illustrations\19499\fig10.jpg,,,,
19499,book_illustrations\19499\fig11.jpg,,,,
19499,book_illustrations\19499\fig12-13.jpg,,,,
19499,book_illustrations\19499\fig14-15.jpg,,,,
19499,book_illustrations\19499\fig16-17.jpg,,,,
19499,book_illustrations\19499\fig02.jpg,,,,
19499,book_illustrations\19499\fig50-52.jpg,,,,
19734,book_illustrations\19734\cover.jpg,,,,
19810,book_illustrations\19810\antonia_cover.jpg,,,,
19810,book_illustrations\19810\figure05.jpg,,,,
19810,book_illustrations\19810\figure04.jpg,,,,
19810,book_illustrations\19810\figure03.jpg,,,,
19810,book_illustrations\19810\figure02.jpg,,,,
19810,book_illustrations\19810\figure01.jpg,,,,
19810,book_illustrations\19810\figure06.jpg,,,,
19810,book_illustrations\19810\cover.jpg,,,,
19942,book_illustrations\19942\cover.jpg,,,,
20064,book_illustrations\20064\cover.jpg,,,,
20183,book_illustrations\20183\illus442.jpg,,,,
20183,book_illustrations\20183\illus433.jpg,,,,
20183,book_illustrations\20183\illus412.jpg,,,,
20183,book_illustrations\20183\illus389.jpg,,,,
20183,book_illustrations\20183\illus373.jpg,,,,
20183,book_illustrations\20183\illus277.jpg,,,,
20183,book_illustrations\20183\illus319.jpg,,,,
20183,book_illustrations\20183\illus281.jpg,,,,
20183,book_illustrations\20183\illus261.jpg,,,,
20183,book_illustrations\20183\illus249.jpg,,,,
20183,book_illustrations\20183\illus215.jpg,,,,
20183,book_illustrations\20183\illus359.jpg,,,,
20183,book_illustrations\20183\illus445.jpg,,,,
20183,book_illustrations\20183\jackson.png,,,,
20183,book_illustrations\20183\illus197.jpg,,,,
20183,book_illustrations\20183\illus491.jpg,,,,
20183,book_illustrations\20183\jay.png,,,,
20183,book_illustrations\20183\jefferson.png,,,,
20183,book_illustrations\20183\johnadams1.png,,,,
20183,book_illustrations\20183\jqadams2.png,,,,
20183,book_illustrations\20183\king.png,,,,
20183,book_illustrations\20183\madison.png,,,,
20183,book_illustrations\20183\marshall.png,,,,
20183,book_illustrations\20183\story.png,,,,
20183,book_illustrations\20183\washington.png,,,,
20183,book_illustrations\20183\webster.png,,,,
20183,book_illustrations\20183\wheaton.png,,,,
20183,book_illustrations\20183\illus467.jpg,,,,
20183,book_illustrations\20183\illus194.jpg,,,,
20183,book_illustrations\20183\illus066.jpg,,,,
20183,book_illustrations\20183\illus167.jpg,,,,
20183,book_illustrations\20183\illus028.jpg,,,,
20183,book_illustrations\20183\illus025.jpg,,,,
20183,book_illustrations\20183\illus022.jpg,,,,
20183,book_illustrations\20183\illus020.jpg,,,,
20183,book_illustrations\20183\illus018.jpg,,,,
20183,book_illustrations\20183\illus002.jpg,,,,
20183,book_illustrations\20183\illus001.jpg,,,,
20183,book_illustrations\20183\hancock.png,,,,
20183,book_illustrations\20183\franklin.png,,,,
20183,book_illustrations\20183\ames.png,,,,
20183,book_illustrations\20183\calhoun.png,,,,
20183,book_illustrations\20183\illus179.jpg,,,,
20183,book_illustrations\20183\clay.png,,,,
20183,book_illustrations\20183\clinton.png,,,,
20183,book_illustrations\20183\cover.jpg,,,,
20183,book_illustrations\20183\illus031.jpg,,,,
20183,book_illustrations\20183\illus035.jpg,,,,
20183,book_illustrations\20183\illus013.jpg,,,,
20183,book_illustrations\20183\illus037b.jpg,,,,
20183,book_illustrations\20183\illus083.jpg,,,,
20183,book_illustrations\20183\illus037a.jpg,,,,
20183,book_illustrations\20183\illus090.jpg,,,,
20183,book_illustrations\20183\illus093.jpg,,,,
20183,book_illustrations\20183\illus111.jpg,,,,
20183,book_illustrations\20183\illus088.jpg,,,,
20183,book_illustrations\20183\illus139.jpg,,,,
20183,book_illustrations\20183\illus063.jpg,,,,
20183,book_illustrations\20183\illus074.jpg,,,,
20183,book_illustrations\20183\illus053.jpg,,,,
20183,book_illustrations\20183\illus049.jpg,,,,
20183,book_illustrations\20183\illus046.jpg,,,,
20183,book_illustrations\20183\illus045.jpg,,,,
20183,book_illustrations\20183\illus044.jpg,,,,
20183,book_illustrations\20183\illus040.jpg,,,,
20183,book_illustrations\20183\illus059.jpg,,,,
20190,book_illustrations\20190\345PicC.jpg,,,,
20190,book_illustrations\20190\346Pic.jpg,,,,
20190,book_illustrations\20190\348PicA.jpg,,,,
20190,book_illustrations\20190\348PicB.jpg,,,,
20190,book_illustrations\20190\350PicA.jpg,,,,
20190,book_illustrations\20190\350PicB.jpg,,,,
20190,book_illustrations\20190\352PicD.jpg,,,,
20190,book_illustrations\20190\352PicB.jpg,,,,
20190,book_illustrations\20190\352PicC.jpg,,,,
20190,book_illustrations\20190\353PicA.jpg,,,,
20190,book_illustrations\20190\353PicB.jpg,,,,
20190,book_illustrations\20190\356Pic.jpg,,,,
20190,book_illustrations\20190\357PicA.jpg,,,,
20190,book_illustrations\20190\358PicA.jpg,,,,
20190,book_illustrations\20190\358PicB.jpg,,,,
20190,book_illustrations\20190\345PicB.jpg,,,,
20190,book_illustrations\20190\352PicA.jpg,,,,
20190,book_illustrations\20190\345PicA.jpg,,,,
20190,book_illustrations\20190\319Pic.jpg,,,,
20190,book_illustrations\20190\344PicA.jpg,,,,
20190,book_illustrations\20190\312Pic.jpg,,,,
20190,book_illustrations\20190\313PicA.jpg,,,,
20190,book_illustrations\20190\313PicB.jpg,,,,
20190,book_illustrations\20190\313PicC.jpg,,,,
20190,book_illustrations\20190\313PicD.jpg,,,,
20190,book_illustrations\20190\314Pic.jpg,,,,
20190,book_illustrations\20190\315Pic.jpg,,,,
20190,book_illustrations\20190\318PicA.jpg,,,,
20190,book_illustrations\20190\318PicB.jpg,,,,
20190,book_illustrations\20190\318PicC.jpg,,,,
20190,book_illustrations\20190\359PicA.jpg,,,,
20190,book_illustrations\20190\321Pic.jpg,,,,
20190,book_illustrations\20190\328PicA.jpg,,,,
20190,book_illustrations\20190\328PicB.jpg,,,,
20190,book_illustrations\20190\331Pic.jpg,,,,
20190,book_illustrations\20190\333Pic.jpg,,,,
20190,book_illustrations\20190\335Pic.jpg,,,,
20190,book_illustrations\20190\336Pic.jpg,,,,
20190,book_illustrations\20190\339Pic.jpg,,,,
20190,book_illustrations\20190\340Pic.jpg,,,,
20190,book_illustrations\20190\342Pic.jpg,,,,
20190,book_illustrations\20190\343PicA.jpg,,,,
20190,book_illustrations\20190\343PicB.jpg,,,,
20190,book_illustrations\20190\344PicB.jpg,,,,
20190,book_illustrations\20190\361_300Pic.jpg,,,,
20190,book_illustrations\20190\311PicA.jpg,,,,
20190,book_illustrations\20190\365_Pic.jpg,,,,
20190,book_illustrations\20190\297Pic.jpg,,,,
20190,book_illustrations\20190\296Pic.jpg,,,,
20190,book_illustrations\20190\295Pic.jpg,,,,
20190,book_illustrations\20190\293Pic.jpg,,,,
20190,book_illustrations\20190\292Pic.jpg,,,,
20190,book_illustrations\20190\291Pic.jpg,,,,
20190,book_illustrations\20190\289Pic.jpg,,,,
20190,book_illustrations\20190\288Pic.jpg,,,,
20190,book_illustrations\20190\285Pic.jpg,,,,
20190,book_illustrations\20190\283Pic.jpg,,,,
20190,book_illustrations\20190\281Pic.jpg,,,,
20190,book_illustrations\20190\279Pic.jpg,,,,
20190,book_illustrations\20190\277Pic.jpg,,,,
20190,book_illustrations\20190\251Pic.jpg,,,,
20190,book_illustrations\20190\090Pic.jpg,,,,
20190,book_illustrations\20190\057Pic.jpg,,,,
20190,book_illustrations\20190\056Pic.jpg,,,,
20190,book_illustrations\20190\054Pic.jpg,,,,
20190,book_illustrations\20190\311PicB.jpg,,,,
20190,book_illustrations\20190\299Pic.jpg,,,,
20190,book_illustrations\20190\300Pic.jpg,,,,
20190,book_illustrations\20190\301Pic.jpg,,,,
20190,book_illustrations\20190\302Pic.jpg,,,,
20190,book_illustrations\20190\375Pic.jpg,,,,
20190,book_illustrations\20190\377Pic.jpg,,,,
20190,book_illustrations\20190\383Pic.jpg,,,,
20190,book_illustrations\20190\cover.jpg,,,,
20190,book_illustrations\20190\364_Pic.jpg,,,,
20190,book_illustrations\20190\369Pic.jpg,,,,
20190,book_illustrations\20190\368Pic.jpg,,,,
20190,book_illustrations\20190\367Pic.jpg,,,,
20190,book_illustrations\20190\310Pic.jpg,,,,
20190,book_illustrations\20190\308Pic.jpg,,,,
20190,book_illustrations\20190\307Pic.jpg,,,,
20190,book_illustrations\20190\306Pic.jpg,,,,
20190,book_illustrations\20190\305Pic.jpg,,,,
20190,book_illustrations\20190\303PicB.jpg,,,,
20190,book_illustrations\20190\303PicA.jpg,,,,
20190,book_illustrations\20190\374Pic.jpg,,,,
20190,book_illustrations\20190\371Pic.jpg,,,,
20830,book_illustrations\20830\cover.jpg,,,,
20912,book_illustrations\20912\cover.jpg,,,,
21032,book_illustrations\21032\cover.jpg,,,,
21032,book_illustrations\21032\p57ill.jpg,,,,
21032,book_illustrations\21032\titlep.jpg,,,,
21048,book_illustrations\21048\imgfinger.jpg,,,,
21048,book_illustrations\21048\img002.jpg,,,,
21048,book_illustrations\21048\cover.jpg,,,,
21510,book_illustrations\21510\illus-358-9-c.jpg,,,,
21510,book_illustrations\21510\illus-362-3-a.jpg,,,,
21510,book_illustrations\21510\illus-362-3-b.jpg,,,,
21510,book_illustrations\21510\illus-362-3-c.jpg,,,,
21510,book_illustrations\21510\illus-372-3.jpg,,,,
21510,book_illustrations\21510\illus-374-5-a.jpg,,,,
21510,book_illustrations\21510\illus-374-5-b.jpg,,,,
21510,book_illustrations\21510\illus-378-9-a.jpg,,,,
21510,book_illustrations\21510\illus-378-9-b.jpg,,,,
21510,book_illustrations\21510\illus-380-1-a.jpg,,,,
21510,book_illustrations\21510\illus-380-1-b.jpg,,,,
21510,book_illustrations\21510\illus-400-1.jpg,,,,
21510,book_illustrations\21510\illus-406-7.jpg,,,,
21510,book_illustrations\21510\illus-416-7.jpg,,,,
21510,book_illustrations\21510\illus-decoration.png,,,,
21510,book_illustrations\21510\symbol-arithmos.png,,,,
21510,book_illustrations\21510\symbol-minus.png,,,,
21510,book_illustrations\21510\illus-358-9-b.jpg,,,,
21510,book_illustrations\21510\illus-358-9-a.jpg,,,,
21510,book_illustrations\21510\illus-410-1.jpg,,,,
21510,book_illustrations\21510\illus-234-5.jpg,,,,
21510,book_illustrations\21510\illus-165a.png,,,,
21510,book_illustrations\21510\illus-165b.png,,,,
21510,book_illustrations\21510\illus-166.png,,,,
21510,book_illustrations\21510\illus-167.png,,,,
21510,book_illustrations\21510\cover.jpg,,,,
21510,book_illustrations\21510\illus-240-1.jpg,,,,
21510,book_illustrations\21510\illus-170-1-b.jpg,,,,
21510,book_illustrations\21510\illus-176-7.jpg,,,,
21510,book_illustrations\21510\illus-182-3.jpg,,,,
21510,book_illustrations\21510\illus-170-1-a.jpg,,,,
21510,book_illustrations\21510\illus-186-7-b.jpg,,,,
21510,book_illustrations\21510\illus-189.png,,,,
21510,book_illustrations\21510\illus-212-3-a.jpg,,,,
21510,book_illustrations\21510\illus-212-3-b.jpg,,,,
21510,book_illustrations\21510\illus-224-5-a.jpg,,,,
21510,book_illustrations\21510\illus-224-5-b.jpg,,,,
21510,book_illustrations\21510\illus-226.png,,,,
21510,book_illustrations\21510\illus-227.jpg,,,,
