,books,clusters,embedding1,embedding2
2780,book:How_Would_a_Patriot_Act%3F,cluster1,1.6002748,-0.112196624
2781,book:Irish_Tiger,cluster0,0.4887,-0.31816554
2782,"book:Postmodernism,_or,_the_Cultural_Logic_of_Late_Capitalism",cluster1,2.4796267,0.043929238
2783,book:Vacuum_Diagrams,cluster4,-0.6334208,0.41959143
2784,book:Amaryllis_Night_and_Day,cluster5,-0.8604209,0.39342934
2785,book:What's_So_Amazing_About_Grace%3F,cluster3,-0.8484867,-0.70830977
2786,book:The_Canon_of_Judo,cluster1,1.7343942,0.20894632
2787,book:Void_Moon,cluster3,-0.99664843,0.019246303
2788,book:The_Great_Train_Robbery_(novel),cluster2,0.6116785,0.36536124
2789,book:Ayodhya_6_December_1992,cluster5,0.38701522,0.31267312
2790,book:Sweet_William_(novel),cluster2,0.9750943,0.91951984
2791,book:Lie_Down_with_Lions,cluster4,-0.78064716,1.0008191
2792,book:Sandry's_Book,cluster0,0.39773536,-0.40990707
2793,book:Candy_Girl:_A_Year_in_the_Life_of_an_Unlikely_Stripper,cluster5,-0.7998242,-0.032113966
2794,book:The_Ghostway,cluster5,-0.39878726,-0.061229676
2795,book:A_Long_Petal_of_the_Sea,cluster5,-0.46773422,0.6544759
2796,book:Reinventing_Fire,cluster1,0.70653075,0.049176726
2797,"book:Let_the_Record_Show:_A_Political_History_of_ACT_UP_New_York,_1987–1993",cluster0,0.62846255,-0.53828615
2798,book:Raising_Steam,cluster3,-0.74149656,0.09127259
2799,book:The_Boy_Who_Was,cluster0,0.63388145,-0.5923431
2800,book:Prince_Caspian,cluster2,0.8174484,0.7668039
2801,book:Island_(Laymon_novel),cluster0,0.38062158,-0.33476612
2802,book:Storm_Warning_(Lackey_novel),cluster0,0.65674305,0.042748015
2803,book:The_Ape-Man_Within,cluster3,-1.0616505,-0.21301411
2804,book:The_System_of_the_World_(novel),cluster0,0.30119815,-0.24718608
2805,book:A_Massive_Swelling,cluster1,1.4693011,0.29053715
2806,book:Stanley_Yelnats'_Survival_Guide_to_Camp_Green_Lake,cluster0,0.59299326,-0.075310476
2807,book:Cutting_Through_Spiritual_Materialism,cluster0,0.72227234,-0.78421396
2808,book:Nebula_Awards_Showcase_2002,cluster0,0.25923324,-0.38368595
2809,book:Gilgamesh_the_King,cluster3,-1.0831869,-0.06470596
2810,"book:Nirvana:_Flower_Sniffin',_Kitty_Pettin',_Baby_Kissin'_Corporate_Rock_Whores",cluster4,-0.565354,1.011251
2811,book:The_Ice-Shirt,cluster5,-0.82006305,0.42493707
2812,book:Only_Forward,cluster1,1.0006839,-0.10033278
2813,book:Dawn_of_the_Emperors:_Thyatis_and_Alphatia,cluster5,0.24202831,0.09037287
2814,book:Don't_Bump_the_Glump!,cluster1,1.1994584,-0.23552299
2815,book:The_Magic_of_Krynn,cluster0,0.33335477,-0.14378722
2816,book:Monkey_Puzzle_(book),cluster5,-0.7758203,0.26060393
2817,book:The_Half_Brother,cluster5,-0.034944974,0.14272667
2818,book:Shadowland_(Cabot_novel),cluster3,-0.8662641,-0.5259758
2819,book:Sex_on_the_Moon,cluster0,0.51144123,-0.55624
2820,book:The_Autobiography_of_an_Unknown_Indian,cluster5,-0.2593326,0.1736802
2821,book:Melancholy_II,cluster1,1.6788571,-0.41313475
2822,book:Alves_&_Co.,cluster5,-0.03570809,0.43544045
2823,book:A_Life_of_Contrasts,cluster2,0.69780374,0.82400745
2824,book:The_Great_Hunt,cluster3,-1.1248219,-0.062786385
2825,book:Pinjar_(novel),cluster5,0.019175975,0.029818337
2826,book:The_Ideological_Origins_of_the_American_Revolution,cluster0,0.5486145,-0.6724308
2827,book:The_Dispossessed,cluster3,-1.0351527,-0.48285693
2828,book:Like_Colour_to_the_Blind,cluster0,0.64757776,0.018367669
2829,book:The_Ice_Princess_(novel),cluster4,-0.96778566,0.59396
2830,book:Stone_Butch_Blues,cluster0,0.27706146,-0.15263245
2831,book:The_View_from_the_Seventh_Layer,cluster3,-1.0990549,0.017733026
2832,book:Virals_(novel),cluster3,-0.909718,-0.32824367
2833,book:The_Old_Axolotl,cluster3,-0.893937,0.24996896
2834,book:Robots_and_Empire,cluster0,0.26277718,-0.5077857
2835,book:Evil_Machines,cluster1,0.79973173,0.16813673
2836,book:Wizard's_Holiday,cluster0,0.241454,-0.22094353
2837,book:Riding_the_Rap,cluster5,-0.6693955,0.122482985
2838,book:Death_Stalks_the_Night,cluster3,-0.6872313,-0.24747112
2839,book:Spin_(novel),cluster3,-1.2708104,-0.15621816
2840,book:Dicey's_Song,cluster0,0.30600974,-0.29238725
2841,book:Winter:_Five_Windows_on_the_Season,cluster5,0.03463174,0.30455643
2842,book:Significant_Others_(novel),cluster3,-1.0382276,-0.39246705
2843,book:Lost_(Robotham_novel),cluster5,-0.9190291,0.04613401
2844,book:Flicker_(novel),cluster3,-0.67047673,-0.46552297
2845,book:High_Five_(novel),cluster3,-1.1964056,0.13385671
2846,book:Ombria_in_Shadow,cluster3,-0.9550248,-0.44020197
2847,book:The_Last_Legends_of_Earth,cluster0,0.6021732,-0.65679103
2848,book:Hammerfall_(novel),cluster0,0.3551911,-0.78711975
2849,book:A_Samba_for_Sherlock_(book),cluster5,-0.09736482,0.4384783
2850,book:Double_Down:_Game_Change_2012,cluster3,-0.5389616,-0.26642185
2851,book:The_Story_of_My_Experiments_with_Truth,cluster1,1.9320292,0.040175963
2852,book:A_Man_Called_Horse_(short_story),cluster0,0.70136195,-0.65161103
2853,book:Don't_Make_a_Black_Woman_Take_Off_Her_Earrings,cluster3,-1.0345173,-0.16657896
2854,book:A_Couple_of_Boys_Have_the_Best_Week_Ever,cluster3,-0.60480577,-0.2777935
2855,book:The_White_Queen_(novel),cluster2,0.527518,0.82825637
2856,book:Dubrovsky_(novel),cluster5,-0.42018363,0.11035553
2857,book:The_Last_American_Vampire,cluster0,0.62199867,-0.50857586
2858,book:City_Boy:_The_Adventures_of_Herbie_Bookbinder,cluster0,0.44716868,-0.2930051
2859,book:It_Takes_a_Village,cluster3,-0.8462474,0.092039496
2860,book:Time_Travelers_Never_Die,cluster3,-1.2376424,-0.112962276
2861,book:Hitler's_Willing_Executioners,cluster0,0.90407985,-1.0495687
2862,"book:Xmas_Cyberpunk,_or_Christmas_Night-117.DIR",cluster0,0.768747,-0.039911516
2863,book:Earth_Unaware,cluster0,0.2500403,-0.3578851
2864,book:The_Art_of_Avatar,cluster0,0.77973545,-0.89625657
2865,book:Gossamer_(novel),cluster3,-1.1830164,-0.4329839
2866,book:The_Chrysalids,cluster4,-0.96247995,0.66173804
2867,book:Babycakes,cluster0,0.48793727,-0.6011986
2868,book:The_Curse_of_the_Wendigo,cluster3,-0.8541507,-0.0009328485
2869,book:Horse_Under_Water,cluster2,0.7238934,0.8737524
2870,book:The_Essential_Tagore,cluster5,-0.2204096,0.14496577
2871,book:The_Cardinal_of_the_Kremlin,cluster0,0.29274806,-0.14541589
2872,book:Jango_(novel),cluster2,1.0894481,0.98111445
2873,book:A_New_Earth,cluster5,-0.3266149,0.18501389
2874,book:The_Mother/Child_Papers,cluster0,0.6362235,-1.0011718
2875,book:Thou_Art_That_(book),cluster3,-1.0743594,-0.054974113
2876,book:The_Fallon_Blood,cluster0,0.23570724,-0.16426775
2877,book:Boogiepop_Returns:_VS_Imaginator_Part_1,cluster3,-0.8528681,0.08504541
2878,book:Moon_Over_Soho,cluster4,-1.0063847,0.6876417
2879,book:The_Elfin_Ship,cluster0,0.31925878,-0.37615693
2880,book:No_Second_Chance,cluster0,0.41031373,-0.30006054
2881,book:To_Quebec_and_the_Stars,cluster3,-0.99929774,-0.061541874
2882,book:The_Wordy_Shipmates,cluster3,-1.1135185,-0.14224298
2883,book:Madness_and_Civilization,cluster5,-0.47254518,0.25678915
2884,book:%22N%22_Is_for_Noose,cluster0,0.5244169,-0.5374734
2885,book:Green_Mansions,cluster2,0.7825143,0.8357711
2886,book:Einstein's_Dreams,cluster4,-0.19962999,1.2487261
2887,book:Beyond_the_Devil's_Teeth,cluster5,0.0010479684,0.07024986
2888,book:Consciousness_Explained,cluster3,-1.0354984,-0.2754386
2889,book:Foundations_of_Christianity,cluster5,-0.053002402,0.2610095
2890,book:Daniel_Deronda,cluster2,1.0138726,0.911652
2891,book:Hideous_Kinky,cluster4,-0.70104647,0.8647061
2892,book:When_I_Was_Puerto_Rican,cluster0,0.46667656,-0.5148125
2893,book:Thirsty_(novel),cluster0,0.46094042,-0.14281712
2894,book:Hospital_of_the_Transfiguration,cluster1,1.0022668,0.23986359
2895,book:This_Was_a_Man_(Jeffrey_Archer),cluster2,0.8858797,0.90652925
2896,book:Sweet_Dreams_(Dennett_book),cluster3,-0.7197949,-0.1682349
2897,book:The_End_of_History_and_the_Last_Man,cluster0,0.24461502,-0.0914291
2898,book:Wielding_a_Red_Sword,cluster3,-0.5142537,-0.17353529
2899,book:Wilhelm_Reich_in_Hell,cluster3,-0.9627596,-0.4238624
2900,book:Honour_&_Other_People's_Children,cluster1,0.8736959,-0.008887666
2901,book:Mornings_on_Horseback,cluster0,0.4286763,-0.42478004
2902,book:The_Drawing_of_the_Dark,cluster3,-0.9535162,-0.26892626
2903,book:The_New_Confessions,cluster2,1.0867841,1.1394498
2904,book:Rhythm_of_War,cluster3,-0.9521398,-0.6088443
2905,book:Republican_Party_Reptile,cluster0,0.60546994,-0.81085056
2906,book:World_War_Z,cluster0,0.27756852,-0.33582217
2907,book:Worth_the_Fighting_For,cluster5,-0.36694977,-0.0064307116
2908,book:An_American_Demon,cluster0,0.4056499,-0.56192225
2909,book:Orsinian_Tales,cluster3,-0.89178336,0.00075739477
2910,book:A_Separate_Peace,cluster0,0.55055624,-0.51538074
2911,book:Gone_with_the_Wind_(novel),cluster1,1.1848269,0.6798053
2912,book:The_Farfarers,cluster1,1.0123632,0.073953815
2913,book:Burnt_Offerings_(Hamilton_novel),cluster0,0.214814,-0.26740724
2914,book:The_Dark_Beyond_the_Stars,cluster0,0.53475547,-0.10946298
2915,book:The_Pirates!_in_an_Adventure_with_the_Romantics,cluster4,-0.6825548,1.150456
2916,book:Always_Coming_Home,cluster3,-0.9330179,-0.48933217
2917,book:Gender_Trouble,cluster3,-1.0016916,-0.13885391
2918,book:Kill_the_Messenger_(novel),cluster0,0.5000345,-0.54687726
2919,book:A_Falcon_Flies,cluster1,1.1430168,-0.1593279
2920,book:World_of_Warcraft:_Arthas:_Rise_of_the_Lich_King,cluster5,-0.72188926,0.17116846
2921,book:Possessing_the_Secret_of_Joy,cluster5,-0.6287072,0.095301196
2922,book:Forces_of_Nature_(book),cluster5,-0.21775764,0.025709689
2923,book:Berts_dagbok,cluster0,0.6791328,-0.124876365
2924,book:Lila:_An_Inquiry_into_Morals,cluster0,0.43936968,-0.724082
2925,book:A_Rebel_in_Time,cluster0,0.48211366,-0.5686015
2926,book:Catalyst_(novel),cluster3,-1.1947727,-0.09145174
2927,book:The_Taming_of_the_Queen,cluster2,0.7636159,0.86055577
2928,book:Saving_Freedom,cluster3,-0.8753317,-0.29807138
2929,book:The_Isis_Pedlar,cluster2,0.56463164,0.6059499
2930,book:One_Good_Turn_(novel),cluster2,0.9773394,0.89748883
2931,book:The_Enemy_of_My_Enemy_(novel),cluster3,-1.0990365,0.15714622
2932,book:Terror_and_Consent,cluster0,0.5940973,-0.7589775
2933,book:Where_Do_We_Go_from_Here:_Chaos_or_Community%3F,cluster3,-0.92643243,-0.055893682
2934,book:Ready_or_Not_(novel),cluster3,-1.2097039,-0.03777541
2935,"book:Natural_Law,_or_Don't_Put_a_Rubber_on_Your_Willy",cluster3,-0.79906905,-0.32731676
2936,book:Creepy_Creatures,cluster0,0.1743434,-0.16949616
2937,book:The_Hallo-Wiener,cluster0,0.29963642,-0.45653594
2938,book:In_Cold_Blood,cluster0,0.40426633,-0.42073622
2939,book:Why_Darwin_Matters,cluster0,0.44283196,-0.427022
2940,book:Cosmo_Cosmolino,cluster5,-0.5154585,0.28709742
2941,book:Whose_Boat_Is_This_Boat%3F,cluster3,-0.8722441,-0.493895
2942,book:Dark_Age_(novel),cluster0,0.3750086,-0.51873386
2943,book:The_Wicker_Man_(novel),cluster5,-0.60340065,-0.07569212
2944,book:Thunder_Valley,cluster0,0.36224443,-0.49483734
2945,book:Crossroads_of_Twilight,cluster3,-1.1115559,-0.07868603
2946,book:The_Law_of_Dreams,cluster5,-0.48463604,0.7173259
2947,book:A_Woman_of_the_Iron_People,cluster1,0.8723839,-0.11457386
2948,book:Personal_(novel),cluster2,0.7244076,0.77914697
2949,"book:Hunting_The_Shadows:_The_Selected_Stories_of_Tanith_Lee,_Volume_Two",cluster0,0.29052097,-0.3225485
2950,book:Rider_at_the_Gate,cluster3,-1.1362553,-0.16804661
2951,book:Haunted_(Palahniuk_novel),cluster3,-1.3384962,-0.11881541
2952,book:House_(novel),cluster3,-1.2001647,-0.1445604
2953,book:The_Monster_in_the_Box,cluster4,-1.0408165,0.81385225
2954,book:Slam_(novel),cluster1,0.92937833,0.3159528
2955,book:I_Want_My_Hat_Back,cluster3,-1.0847945,-0.2747515
2956,"book:Mauve_Gloves_&_Madmen,_Clutter_&_Vine",cluster0,0.6771082,-0.75939727
2957,book:Through_Distant_Worlds_and_Times,cluster5,-0.07706661,0.3081047
2958,book:The_French_Lieutenant's_Woman,cluster5,-0.7125898,0.5624577
2959,book:Apocalypse_(Bowler_novel),cluster4,-0.80556625,0.8459659
2960,book:Ulverton_(novel),cluster2,0.9674827,1.0502392
2961,book:Twelve_Red_Herrings,cluster2,0.15113719,1.4242278
2962,book:Trigger_Warning_(book),cluster3,-1.145853,-0.23971365
2963,book:Capitalist_Realism,cluster1,1.2241031,-0.31587848
2964,book:Operation_Luna,cluster3,-0.93832666,-0.42224503
2965,book:Vulcan's_Glory,cluster0,0.35359865,-0.5213696
2966,book:The_Darkest_Evening_of_the_Year,cluster3,-1.065626,0.11177967
2967,book:Huck_Out_West,cluster5,-0.64837986,0.16164477
2968,book:Auletris,cluster4,-0.36016843,0.62724596
2969,book:The_Ethics_of_Liberty,cluster0,0.5767704,-0.7048893
2970,book:Logan's_World,cluster0,0.47027746,-0.6185345
2971,book:Crispin:_The_End_of_Time,cluster5,-0.8836411,0.0057927906
2972,book:The_Father_Christmas_Letters,cluster4,-0.9767748,0.8950078
2973,book:Indiana_(novel),cluster5,-0.22274746,-0.062230173
2974,book:On_Stranger_Tides,cluster0,0.36589265,-0.6558
2975,book:Heliopolis_(Scudamore_novel),cluster3,-0.9845466,-0.12930098
2976,book:The_Bed_of_Procrustes,cluster0,0.37609497,-0.29536355
2977,book:The_Crystal_Palace_(novel),cluster0,0.38624904,-0.3393006
2978,book:How_Few_Remain,cluster3,-0.9377029,0.029659275
2979,book:The_Alien_(novel),cluster3,-1.1811534,-0.27052894
2980,book:Aurora_(novel),cluster3,-1.1078304,-0.47064266
2981,book:Diaspora_(novel),cluster5,-0.93093765,-0.08814189
2982,book:Lust_&_Wonder,cluster0,0.34824178,-0.45245212
2983,book:Sharpe's_Escape,cluster2,0.63773036,0.83764195
2984,book:Black_(novel),cluster0,0.11248777,-0.22034661
2985,book:The_Kingdom_of_the_Cults,cluster3,-0.75231683,-0.40769055
2986,book:Case_Histories,cluster4,-0.66844314,1.1930357
2987,book:Working_(Caro_book),cluster1,0.8082409,0.25083172
2988,book:Belfast_Confidential,cluster2,0.9070585,0.9894836
2989,book:I_Am_Rosa_Parks,cluster3,-1.1315845,-0.19242905
2990,book:Number_the_Stars,cluster3,-1.2041048,-0.08712689
2991,book:O_Crime_do_Padre_Amaro,cluster5,0.24991222,0.37081772
2992,book:The_Kalahari_Typing_School_for_Men,cluster0,0.46037826,0.2622376
2993,book:Evolving_the_Alien,cluster2,1.2966816,0.96720976
2994,book:Final_Flight,cluster0,0.862154,-0.77135885
2995,book:The_Horns_of_Elfland,cluster3,-1.0887729,-0.21125767
2996,book:The_Pinhoe_Egg,cluster2,0.595813,0.64792526
2997,book:Cruel_and_Unusual_(novel),cluster0,0.28444323,-0.13191609
2998,book:The_Queen_of_Zamba,cluster0,0.35250613,-0.44764322
2999,book:The_Star_of_Kazan,cluster2,1.5805268,1.1734023
3000,book:Shadow_Games_(novel),cluster3,-1.3077687,-0.48784062
3001,book:The_Structure_of_Scientific_Revolutions,cluster0,0.6221483,-0.6452396
3002,book:The_Silence_(novel),cluster3,-1.0013269,-0.20004325
3003,book:Stone_Tables,cluster3,-1.0541756,-0.43736917
3004,book:Quelling_the_People,cluster3,-1.1749607,-0.4230698
3005,book:Magical_Melons,cluster0,0.33898118,-0.009290151
3006,book:Homebody_(novel),cluster0,0.24364832,-0.28641614
3007,book:In_the_Shadow_of_the_Silent_Majorities,cluster1,1.8065604,-0.41807392
3008,book:Finding_Serenity,cluster3,-0.7796689,-0.43110907
3009,book:Travels_with_Herodotus,cluster3,-0.94295454,0.19727877
3010,book:What_Happened_to_Goodbye,cluster3,-0.951288,-0.2892241
3011,book:Big_Nate:_Strikes_Again,cluster0,0.20306522,-0.3330761
3012,book:Felicia's_Journey,cluster1,0.71209276,0.14808255
3013,book:Eve_&_Adam,cluster0,0.25230652,-0.46852198
3014,book:Ecstasies:_Deciphering_the_Witches'_Sabbath,cluster0,0.64171463,0.08587533
3015,book:Step_by_Wicked_Step,cluster2,1.1619929,1.0434824
3016,book:Fire_World,cluster4,-0.2083442,1.211154
3017,book:Consilience_(book),cluster3,-0.9503335,-0.17412725
3018,book:Prey_(novel),cluster3,-1.0717673,-0.3094976
3019,book:Loitering_with_Intent,cluster2,0.76469433,0.7938451
3020,book:Cosmos_(Sagan_book),cluster3,-1.1759127,-0.1778537
3021,book:The_Golden_House_(novel),cluster4,-0.8362318,0.876332
3022,book:For_God_and_Glory,cluster1,1.9887558,-0.01780143
3023,book:House_of_Odd,cluster0,0.37366942,-0.26301625
3024,book:All_in_the_Mind_(novel),cluster4,-0.57898563,0.972734
3025,book:The_Forlorn_Hope,cluster0,0.8415136,-0.41017428
3026,book:The_Social_Animal_(Brooks_book),cluster3,-0.9601904,-0.112410486
3027,book:Mutants_in_Orbit,cluster3,-1.0848312,-0.6156881
3028,book:The_Bridge_at_Andau,cluster0,0.5802151,-0.7915184
3029,book:The_Ratzinger_Report,cluster3,-0.72327024,-0.29916832
3030,book:The_White_Gryphon,cluster0,0.33854216,-0.43306854
3031,book:The_Intuitionist,cluster3,-1.0218005,-0.22433072
3032,book:The_Visit_of_the_Royal_Physician,cluster1,1.2879728,0.03786977
3033,book:Mommie_Dearest,cluster0,0.39346156,-0.47509488
3034,book:The_Golden_Globe,cluster3,-1.2589244,-0.12818237
3035,book:The_Zero_Game,cluster3,-1.3512241,-0.1350631
3036,book:Crimson_Joy,cluster0,0.39953014,-0.5128811
3037,book:The_Magic_School_Bus_at_the_Waterworks,cluster3,-0.7417178,-0.5512746
3038,book:The_Weakness,cluster0,0.42073163,-0.6973133
3039,book:When_in_Rome_(novel),cluster3,-0.97781456,0.064174466
3040,book:Requiem_for_the_American_Dream,cluster5,-0.7469705,0.2103628
3041,book:A_Card_from_Morocco,cluster2,0.8459032,0.789067
3042,book:Dread_Brass_Shadows,cluster0,0.2244064,-0.06983413
3043,book:In_the_Green_Star's_Glow,cluster3,-1.1685369,-0.053716395
3044,book:The_Sign_and_the_Seal,cluster5,-0.14028344,0.38328207
3045,book:Three_Cheers_for_the_Paraclete,cluster1,0.93512285,0.14303179
3046,book:A_Stranger_in_the_Family,cluster3,-0.76991016,-0.35144755
3047,book:The_White_Rose_(Cook_novel),cluster3,-1.2739431,-0.31389135
3048,book:A_Catalogue_of_Crime,cluster0,0.68073785,-0.75865465
3049,book:Winter_Warriors,cluster4,-0.8112708,1.0014392
3050,book:Harry_Potter_and_the_Goblet_of_Fire,cluster4,-0.27731934,1.3484815
3051,book:Gilded_Latten_Bones,cluster0,0.10950369,-0.14389895
3052,book:The_Spell_(novel),cluster2,1.1606439,0.91855764
3053,book:Vortex_(Wilson_novel),cluster3,-1.2614771,-0.056624796
3054,book:Conan_the_Unconquered,cluster0,0.40615407,-0.61752707
3055,book:When_Colts_Ran,cluster5,-0.33024353,0.24698311
3056,book:Wireless:_The_Essential_Charles_Stross,cluster4,-0.58734787,1.136867
3057,book:Free_Live_Free,cluster0,0.18333319,-0.25559112
3058,book:Deathstalker_Honour,cluster2,0.7440025,0.6946076
3059,book:Orphans_of_Chaos,cluster3,-1.0159124,-0.28523853
3060,book:Acolytes_of_Cthulhu,cluster3,-1.2272192,-0.3942149
3061,book:Time_Bites:_Views_and_Reviews,cluster4,-0.34626126,1.1361074
3062,book:Why_Buddhism_Is_True,cluster3,-0.716077,-0.36593443
3063,book:The_Demon_Awakens,cluster0,0.57391745,-0.6302762
3064,book:Single_&_Single,cluster2,0.6159529,0.612428
3065,book:Diary_of_an_Ordinary_Woman,cluster2,0.61261535,0.6530718
3066,book:The_Copper_Elephant,cluster3,-1.0079945,-0.4115137
3067,"book:Gun,_with_Occasional_Music",cluster3,-1.1038227,-0.09286424
3068,book:The_Exorcist_(novel),cluster3,-1.0682813,-0.21054618
3069,book:Two_Graves,cluster3,-1.1619264,-0.017943341
3070,book:A_Higher_Loyalty,cluster3,-0.78277224,-0.25898853
3071,book:King_of_Foxes,cluster0,0.33940896,-0.54492724
3072,book:Casebook_of_the_Black_Widowers,cluster0,0.23218067,-0.2674027
3073,book:Book_of_Imaginary_Beings,cluster1,0.9875633,-0.038085077
3074,book:Youth_in_Revolt,cluster3,-0.77361363,-0.45320395
3075,book:Jack_of_Shadows,cluster0,0.20051056,-0.20867732
3076,book:The_Affirmation,cluster4,-0.88472176,0.66269076
3077,book:The_Coming_of_the_Quantum_Cats,cluster0,0.33324048,-0.5067578
3078,"book:Trapeze:_The_Unexpurgated_Diary_of_Anaïs_Nin,_1947–1955",cluster1,0.9109685,-0.014934699
3079,book:Crystal_(novel),cluster0,0.75125587,-0.73217636
3080,book:The_Reluctant_Fundamentalist,cluster5,-0.7458486,0.45599335
3081,book:30_Days_of_Night:_Rumors_of_the_Undead,cluster0,0.4061234,-0.26150775
3082,book:Armies_of_Death,cluster1,1.2998364,-0.08078906
3083,book:People_Who_Knock_on_the_Door,cluster1,0.64714944,0.23605913
3084,book:Faithfull:_An_Autobiography,cluster0,0.4868586,-0.41054368
3085,book:States_and_Social_Revolutions,cluster1,1.7448444,-0.25329533
3086,book:The_Conservationist,cluster1,0.8378506,0.019573854
3087,book:Short_Trips:_A_Christmas_Treasury,cluster5,-0.56178576,0.010308009
3088,book:Me_and_My_Shadows:_A_Family_Memoir,cluster1,0.8339999,0.19144937
3089,book:Pentagon_(novel),cluster3,-0.8918614,-0.27114633
3090,book:Schindler's_Ark,cluster5,-0.38756847,0.16916552
3091,book:Agent_of_Byzantium,cluster3,-0.921697,-0.450724
3092,book:The_Dog_Who_Came_in_from_the_Cold,cluster4,-0.61412436,1.1922858
3093,book:Men_We_Reaped,cluster3,-1.088973,-0.016906979
3094,book:The_Claverings,cluster5,-0.4125247,0.40947244
3095,book:Winnie-the-Pooh_Meets_the_Queen,cluster1,0.84644663,0.31617942
3096,book:The_Revenge_of_Dracula,cluster2,0.5157829,0.6308761
3097,book:The_Day_of_the_Triffids,cluster3,-0.99041885,-0.015981792
3098,"book:¡Adios,_America!",cluster3,-0.98221695,-0.09580818
3099,book:Arabian_Sands,cluster5,-0.5844861,0.30986837
